Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code unique d'identification du site de baignade;Evolution 2024 vs. 2023;Nom du site de baignade;Code INSEE de la commune;Nom de la commune;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89)
2024;Occitanie;011;FRJ1111170M011145;;Pas de changement;LES AYGUADES;11170;GRUISSAN;01/01/1991;Eau côtière;3,14356329603;43,13228914072
2024;Occitanie;011;FRJ1111185D011031;;Pas de changement;SAINT JEAN SUR L'ORBIEU;11185;LAGRASSE;01/01/1991;Rivière;2,61848349956;43,08915719065
2024;Occitanie;011;FRJ1111188M011040;;Changement mineur;LE CLAPOTIS;11188;PALME (LA);01/01/1991;Eau de transition;2,99709811554;42,95935290317
2024;Occitanie;011;FRJ1111188M011045;;Pas de changement;LE ROUET;11188;PALME (LA);01/06/2012;Eau côtière;3,04813313448;42,97534107129
2024;Occitanie;011;FRJ1111202M011004;;Pas de changement;COPACABANA;11202;LEUCATE;01/01/1998;Eau côtière;3,04392703591;42,83920202869
2024;Occitanie;011;FRJ1111202M011005;;Pas de changement;PORT-LEUCATE (LES CARATS);11202;LEUCATE;01/01/1991;Eau côtière;3,04854248194;42,86449532160
2024;Occitanie;011;FRJ1111202M011008;;Pas de changement;PLAGE DU MOURET;11202;LEUCATE;05/06/2009;Eau côtière;3,05252409820;42,88767604936
2024;Occitanie;011;FRJ1111202M011010;;Pas de changement;PORT-LEUCATE NATURISTE (ULYSSE);11202;LEUCATE;01/01/1991;Eau côtière;3,05191955631;42,88173227148
2024;Occitanie;011;FRJ1111202M011015;;Pas de changement;LEUCATE-PLAGE;11202;LEUCATE;01/01/1991;Eau côtière;3,05662481386;42,90427437148
2024;Occitanie;011;FRJ1111202M011020;;Pas de changement;LA PLAGETTE;11202;LEUCATE;01/01/1991;Eau côtière;3,05955952889;42,91510904362
2024;Occitanie;011;FRJ1111202M011025;;Pas de changement;LA FRANQUI;11202;LEUCATE;01/01/1991;Eau côtière;3,03993343933;42,93100849993
2024;Occitanie;011;FRJ1111202M011030;;Pas de changement;LES COUSSOULES;11202;LEUCATE;01/01/1991;Eau côtière;3,03932906082;42,94212401888
2024;Occitanie;011;FRJ1111233D011045;;Pas de changement;LA GARENNE SUR LA CESSE;11233;MIREPEISSET;01/01/1991;Rivière;2,89176302836;43,28628924395
2024;Occitanie;011;FRJ1111262M011150;;Pas de changement;CRENEAU DE NATURE - POSTE 4;11262;NARBONNE;01/01/1991;Eau côtière;3,16541316185;43,15451936264
2024;Occitanie;011;FRJ1111262M011155;;Pas de changement;TROISIEME POSTE DE SECOURS;11262;NARBONNE;01/01/1991;Eau côtière;3,17811547751;43,16615624679
2024;Occitanie;011;FRJ1111262M011160;;Pas de changement;PREMIER POSTE DE SECOURS;11262;NARBONNE;01/01/1991;Eau côtière;3,16954098173;43,15865948974
2024;Occitanie;011;FRJ1111262M011165;;Pas de changement;DEUXIEME POSTE DE SECOURS;11262;NARBONNE;01/01/1991;Eau côtière;3,16541326486;43,15455534173
2024;Occitanie;011;FRJ1111266M011050;;Pas de changement;PLAGE DES MONTILLES;11266;PORT-LA-NOUVELLE;01/01/1991;Eau côtière;3,05529370876;42,99653494680
2024;Occitanie;011;FRJ1111266M011055;;Pas de changement;PLAGE DU FRONT DE MER;11266;PORT-LA-NOUVELLE;01/01/1991;Eau côtière;3,06321247070;43,01135185146
2024;Occitanie;011;FRJ1111266M011060;;Pas de changement;PLAGE DE LA VIEILLE NOUVELLE;11266;PORT-LA-NOUVELLE;01/01/1991;Eau côtière;3,06461901431;43,01982296622
2024;Occitanie;011;FRJ1111285M011075;;Pas de changement;ETANG DU DOUL;11285;PEYRIAC-DE-MER;01/01/1991;Eau côtière;2,97861065542;43,08851743007
2024;Occitanie;011;FRJ1111297D011144;;Pas de changement;LAC BIROTOS;11297;PRADELLES-CABARDES;01/01/1991;Lac;2,44014896512;43,40241972844
2024;Occitanie;011;FRJ1111303D011098;;Pas de changement;LAC DE FONTCLAIRE;11303;PUIVERT;01/01/1991;Lac;2,04553781209;42,91622745632
2024;Occitanie;011;FRJ1111311D011032;;Pas de changement;LE PONT SUR L'ORBIEU - LES FARGUES;11311;RIBAUTE;01/07/2021;Rivière;2,63241516896;43,10798572849
2024;Occitanie;011;FRJ1111367D011097;;Pas de changement;RETENUE SUR LE PICOU;11367;SAISSAC;01/01/1994;Lac;2,12997714012;43,38978268678
2024;Occitanie;011;FRJ1111367D011100;;Pas de changement;LAC DU LAMPY;11367;SAISSAC;01/01/1991;Lac;2,17161669914;43,39894414389
2024;Occitanie;011;FRJ1111379M011070;;Changement mineur;PORT MAHON;11379;SIGEAN;01/01/1991;Eau de transition;3,00198698268;43,05906412447
2024;Occitanie;012;FRJ2212002D012064;;Pas de changement;LES_PRADES;12002;AGUESSAC;01/01/1991;Rivière;3,10024976713;44,15347993743
2024;Occitanie;012;FRJ2212006D012096;;Pas de changement;CAMP CANTARELLE;12006;ALRANCE;01/01/1991;Lac;2,69032114628;44,10579027681
2024;Occitanie;012;FRJ2212011D012077;;Pas de changement;BASE NAUTIQUE;12011;ARVIEU;01/01/1991;Lac;2,71101386435;44,20762720161
2024;Occitanie;012;FRJ2212024D012025;;Pas de changement;CAMPING MUNICIPAL DE BELCASTEL;12024;BELCASTEL;01/07/2019;Rivière;2,33656263060;44,38797988847
2024;Occitanie;012;FRJ2212029D012039;;Pas de changement;CESSETIERES;12029;BOR-ET-BAR;01/01/1991;Rivière;2,07789344610;44,18033474554
2024;Occitanie;012;FRJ2212039D012110;;Pas de changement;CERAS;12039;BRUSQUE;01/01/1998;Lac;2,95672289926;43,75520150753
2024;Occitanie;012;FRJ2212044D012072;;Pas de changement;PLAN D'EAU DES ZIZINES;12044;CAMARES;01/01/1991;Rivière;2,88033261212;43,81628191154
2024;Occitanie;012;FRJ2212050D012078;;Pas de changement;SOLEIL LEVANT;12050;CANET-DE-SALARS;01/01/1991;Lac;2,77938094020;44,21902811702
2024;Occitanie;012;FRJ2212050D012079;;Pas de changement;LE CAUSSANEL;12050;CANET-DE-SALARS;01/01/1991;Lac;2,76342090500;44,21052495195
2024;Occitanie;012;FRJ2212050D012081;;Pas de changement;RETENUE PARELOUP;12050;CANET-DE-SALARS;01/01/1991;Lac;2,71249008863;44,21264463157
2024;Occitanie;012;FRJ2212056D012116;;Pas de changement;PLAN D'EAU DU VAL DE LENNE;12056;BARAQUEVILLE;01/01/2002;Lac;2,43899165576;44,28246415725
2024;Occitanie;012;FRJ2212070D012062;;Pas de changement;PAILHAS;12070;COMPEYRE;01/01/1991;Rivière;3,12485374208;44,17098809266
2024;Occitanie;012;FRJ2212086D012060;;Pas de changement;PINET;12086;CRESSE (LA);01/01/1991;Rivière;3,14217049598;44,18969770389
2024;Occitanie;012;FRJ2212094D012007;;Pas de changement;CAMPING DU VAL DE SAURES;12094;ENTRAYGUES-SUR-TRUYERE;01/07/2016;Rivière;2,56305849209;44,64293279153
2024;Occitanie;012;FRJ2212130D012014;;Pas de changement;LE PONT;12130;LIVINHAC-LE-HAUT;01/07/2012;Rivière;2,23085343652;44,58527581516
2024;Occitanie;012;FRJ2212145D012049;;Pas de changement;MASSEBIAU;12145;MILLAU;01/01/1991;Rivière;3,12762404057;44,10153629463
2024;Occitanie;012;FRJ2212145D012121;;Pas de changement;GOUR DE BADE;12145;MILLAU;01/07/2017;Rivière;3,08547129215;44,09416994766
2024;Occitanie;012;FRJ2212156D012112;;Pas de changement;CAMPING DE LA ROMIGUIERE;12156;MONTPEYROUX;01/01/2000;Lac;2,70322953721;44,65569550053
2024;Occitanie;012;FRJ2212160D012053;;Pas de changement;PLAGE NOIRE;12160;MOSTUEJOULS;01/01/1991;Rivière;3,22309498466;44,22164241058
2024;Occitanie;012;FRJ2212160D012054;;Pas de changement;PONT DU ROZIER;12160;MOSTUEJOULS;01/01/1991;Rivière;3,20703446283;44,19369890487
2024;Occitanie;012;FRJ2212160D012056;;Pas de changement;LE MOULIN;12160;MOSTUEJOULS;01/01/1991;Rivière;3,17088808383;44,20075483466
2024;Occitanie;012;FRJ2212185D012031;;Pas de changement;ROUSSELLERIES;12185;PONT-DE-SALARS;01/01/1991;Lac;2,72668622673;44,29491571780
2024;Occitanie;012;FRJ2212200D012058;;Pas de changement;PEYRELADE;12200;RIVIERE-SUR-TARN;01/01/1991;Rivière;3,15445024649;44,18800695005
2024;Occitanie;012;FRJ2212204D012045;;Pas de changement;PONT PIERREFICHE;12204;ROQUE-SAINTE-MARGUERITE (LA);01/01/1991;Rivière;3,22092055225;44,12280011757
2024;Occitanie;012;FRJ2212208D012122;;Pas de changement;LA GRAVIERE;12208;SAINT-AFFRIQUE;01/07/2015;Rivière;2,89712587792;43,94569972930
2024;Occitanie;012;FRJ2212209D012023;;Pas de changement;LES TOURS;12209;SAINT-AMANS-DES-COTS;01/01/1991;Lac;2,67873002559;44,66763682303
2024;Occitanie;012;FRJ2212210D012040;;Pas de changement;NICOUZE;12210;SAINT-ANDRE-DE-NAJAC;01/01/1991;Rivière;2,05916390014;44,17683621245
2024;Occitanie;012;FRJ2212224D012001;;Pas de changement;PLAGE AMONT VIEUX PONT;12224;SAINT GENIEZ D'OLT ET D'AUBRAC;01/07/2021;Rivière;2,97287198809;44,46725619751
2024;Occitanie;012;FRJ2212228D012066;;Pas de changement;LE BATUT;12228;SAINT-IZAIRE;01/01/1991;Rivière;2,65721307027;43,98869769925
2024;Occitanie;012;FRJ2212231D012043;;Pas de changement;LA ROQUE;12231;SAINT-JEAN-DU-BRUEL;01/01/1991;Rivière;3,37079120103;44,02422850133
2024;Occitanie;012;FRJ2212244D012121;;Pas de changement;SAINT ROME PLAGE;12244;SAINT-ROME-DE-TARN;01/07/2009;Rivière;2,88546191386;44,04753098733
2024;Occitanie;012;FRJ2212250D012101;;Pas de changement;ST GERVAIS;12250;SAINT-SYMPHORIEN-DE-THENIERES;01/01/1991;Lac;2,67977304186;44,73495490286
2024;Occitanie;012;FRJ2212253D012082;;Pas de changement;LES VERNHES;12253;SALLES-CURAN;01/01/1991;Lac;2,77564011373;44,20598711660
2024;Occitanie;012;FRJ2212253D012083;;Pas de changement;BEAU RIVAGE;12253;SALLES-CURAN;01/01/1991;Lac;2,77610452731;44,20245069476
2024;Occitanie;012;FRJ2212253D012086;;Pas de changement;C.Y.V.P;12253;SALLES-CURAN;01/01/1991;Lac;2,77354665311;44,19123931632
2024;Occitanie;012;FRJ2212253D012087;;Pas de changement;LA DEVEZE;12253;SALLES-CURAN;01/01/1991;Lac;2,77363599733;44,18137455782
2024;Occitanie;012;FRJ2212253D012088;;Pas de changement;C.A.S;12253;SALLES-CURAN;01/01/1991;Lac;2,76859411159;44,18168807123
2024;Occitanie;012;FRJ2212253D012089;;Pas de changement;LES GENETS;12253;SALLES-CURAN;01/01/1991;Lac;2,76803586675;44,18975166169
2024;Occitanie;012;FRJ2212253D012090;;Pas de changement;CHAROUZECH;12253;SALLES-CURAN;01/01/1991;Lac;2,75289625260;44,19907955828
2024;Occitanie;012;FRJ2212253D012091;;Pas de changement;AIR FRANCE;12253;SALLES-CURAN;01/01/1991;Lac;2,73835867646;44,20159313237
2024;Occitanie;012;FRJ2212253D012092;;Pas de changement;A.S.P.T.T;12253;SALLES-CURAN;01/01/1991;Lac;2,74685973911;44,19479036510
2024;Occitanie;012;FRJ2212253D012103;;Pas de changement;LES VERNHES 2;12253;SALLES-CURAN;01/07/2014;Lac;2,77513111144;44,20812830271
2024;Occitanie;012;FRJ2212258D012037;;Pas de changement;LA_ROQUE;12258;SALVETAT-PEYRALES (LA);01/01/1991;Rivière;2,15926050799;44,18955765303
2024;Occitanie;012;FRJ2212270D012111;;Pas de changement;LAC CISBA;12270;SEVERAC D'AVEYRON;01/01/1999;Lac;3,04496746651;44,32667908866
2024;Occitanie;012;FRJ2212273D012109;;Pas de changement;LAC DES GALENS;12273;SOULAGES-BONNEVAL;01/01/1998;Lac;2,75933827788;44,66018012932
2024;Occitanie;012;FRJ2212280D012120;;Pas de changement;PRESQU'ILE DE LAUSSAC;12280;THERONDELS;01/07/2016;Lac;2,77537911364;44,85428445724
2024;Occitanie;012;FRJ2212296D012105;;Changement mineur;MAS DE LA NAUC;12296;VIALA-DU-TARN;01/01/1996;Rivière;2,86955491762;44,05719739044
2024;Occitanie;012;FRJ2212297D012108;;Pas de changement;MOULINOCHES;12297;VIBAL (LE);01/01/1998;Lac;2,74508899829;44,30503247469
2024;Occitanie;012;FRJ2212299D012097;;Pas de changement;V.V.F GRANOUILLAC;12299;VILLEFRANCHE-DE-PANAT;01/01/1991;Lac;2,70211849024;44,09754253622
2024;Occitanie;012;FRJ2212299D012099;;Pas de changement;LE MAYRAC;12299;VILLEFRANCHE-DE-PANAT;01/01/1991;Lac;2,69860584830;44,09341972294
2024;Occitanie;012;FRJ2212299D012100;;Pas de changement;CAMPING SAINT ETIENNE;12299;VILLEFRANCHE-DE-PANAT;01/01/1991;Lac;2,69390290836;44,09941899219
2024;Occitanie;030;FRJ1230007D030420;;Pas de changement;LE PLAN D'EAU DE LA PRAIRIE;30007;ALES;18/06/2011;Rivière;4,08130500489;44,12070463725
2024;Occitanie;030;FRJ1230010D030343;;Pas de changement;L'ARCHE;30010;ANDUZE;01/07/2009;Rivière;3,97827809953;44,07188758816
2024;Occitanie;030;FRJ1230010D030344;;Pas de changement;LE CASTEL ROSE;30010;ANDUZE;01/07/2009;Rivière;3,97774487034;44,06555568355
2024;Occitanie;030;FRJ1230010D030345;;Pas de changement;LE PONT D'ANDUZE;30010;ANDUZE;01/01/1991;Rivière;3,98797979476;44,05612986499
2024;Occitanie;030;FRJ1230010D030350;;Pas de changement;LA MADELEINE;30010;ANDUZE;01/01/1991;Rivière;3,99833024855;44,03924935377
2024;Occitanie;030;FRJ1230022D030600;;Pas de changement;LE PONT DE SOUILLAS;30022;AUJAC;01/01/1998;Rivière;3,99583351283;44,35678491115
2024;Occitanie;030;FRJ1230024D030103;;Pas de changement;LE PLAN D'EAU D'AULAS;30024;AULAS;01/01/2004;Rivière;3,58817901284;44,00140546092
2024;Occitanie;030;FRJ1230025D030102;;Pas de changement;AIRE DE LOISIRS;30025;AUMESSAS;01/07/2008;Rivière;3,50158633823;43,98875069016
2024;Occitanie;030;FRJ1230026D030105;;Pas de changement;LE PONT VIEUX;30026;AVEZE;01/01/1991;Rivière;3,59910378413;43,97434586041
2024;Occitanie;030;FRJ1230026D030107;;Pas de changement;LA FABREGUE;30026;AVEZE;01/07/2011;Rivière;3,60421572491;43,98161677826
2024;Occitanie;030;FRJ1230028D030691;;Pas de changement;LA PASSERELLE DE CARMIGNAN;30028;BAGNOLS-SUR-CEZE;01/07/2011;Rivière;4,63303337338;44,16453861355
2024;Occitanie;030;FRJ1230028D030900;;Pas de changement;LA COQUILLE;30028;BAGNOLS-SUR-CEZE;15/06/2021;Rivière;4,63451596282;44,17521170706
2024;Occitanie;030;FRJ1230028D030901;;Pas de changement;PARC RIMBAUD;30028;BAGNOLS-SUR-CEZE;15/06/2021;Rivière;4,61916301817;44,17022685172
2024;Occitanie;030;FRJ1230037D030635;;Pas de changement;LA PLAINE;30037;BESSEGES;01/01/1991;Rivière;4,08320527932;44,30185573953
2024;Occitanie;030;FRJ1230051D030407;;Pas de changement;LA REBOULERIE;30051;BRANOUX-LES-TAILLADES;01/07/2011;Lac;3,98511468510;44,24331169500
2024;Occitanie;030;FRJ1230068D030355;;Pas de changement;BEAU RIVAGE;30068;CARDET;01/01/1991;Rivière;4,07534020475;44,02992398645
2024;Occitanie;030;FRJ1230077D030414;;Pas de changement;LE PONT DES CAMISARDS;30077;CENDRAS;01/01/1991;Rivière;4,02253382699;44,15725608840
2024;Occitanie;030;FRJ1230079D030620;;Pas de changement;PALANQUIS;30079;CHAMBON;01/01/1991;Rivière;4,01457849430;44,30419382198
2024;Occitanie;030;FRJ1230079D030623;;Pas de changement;CHARENEUVE;30079;CHAMBON;01/01/2006;Rivière;4,02811752664;44,30144844319
2024;Occitanie;030;FRJ1230080D030610;;Pas de changement;LE PLAN D'EAU DU LUECH;30080;CHAMBORIGAUD;01/01/2004;Rivière;3,97449863812;44,30620372386
2024;Occitanie;030;FRJ1230084D030700;;Pas de changement;L'ETANG;30084;CODOLET;01/07/2008;Lac;4,70673219053;44,12777470915
2024;Occitanie;030;FRJ1230085D030510;;Pas de changement;LES TINIERES;30085;COLLIAS;01/01/1996;Rivière;4,47986018352;43,95149753148
2024;Occitanie;030;FRJ1230085D030511;;Pas de changement;LE RON DE FABRE;30085;COLLIAS;01/01/1991;Rivière;4,48676808858;43,95504928293
2024;Occitanie;030;FRJ1230094D030330;;Pas de changement;LE MOULIN DE CORBES;30094;CORBES;01/01/1991;Rivière;3,96519149036;44,07466798601
2024;Occitanie;030;FRJ1230096D030683;;Pas de changement;LES LIBELLULES;30096;CORNILLON;01/07/2008;Rivière;4,50400223685;44,19091540831
2024;Occitanie;030;FRJ1230105D030805;;Pas de changement;LA PENSIERE DE DOURBIES;30105;DOURBIES;01/01/1991;Rivière;3,44470002210;44,06153824133
2024;Occitanie;030;FRJ1230131D030678;;Pas de changement;SAINT MICHELET;30131;GOUDARGUES;01/07/2008;Rivière;4,46362689267;44,22348314186
2024;Occitanie;030;FRJ1230131D030680;;Pas de changement;LA GAMBIONNE;30131;GOUDARGUES;01/01/1991;Rivière;4,46925560029;44,20926500410
2024;Occitanie;030;FRJ1230131D030681;;Pas de changement;LE MAS DE ROME;30131;GOUDARGUES;15/06/2021;Rivière;4,47560299372;44,19970024836
2024;Occitanie;030;FRJ1230133M030004;;Pas de changement;LE BOUCANET;30133;GRAU-DU-ROI (LE);01/01/1994;Eau côtière;4,10814044534;43,55165324034
2024;Occitanie;030;FRJ1230133M030005;;Pas de changement;RIVE DROITE;30133;GRAU-DU-ROI (LE);01/01/1991;Eau côtière;4,12560634174;43,54455391140
2024;Occitanie;030;FRJ1230133M030010;;Pas de changement;RIVE GAUCHE;30133;GRAU-DU-ROI (LE);01/01/1991;Eau côtière;4,13836489942;43,52981681366
2024;Occitanie;030;FRJ1230133M030011;;Pas de changement;PORT CAMARGUE NORD;30133;GRAU-DU-ROI (LE);01/01/1994;Eau côtière;4,13692280027;43,52506293085
2024;Occitanie;030;FRJ1230133M030016;;Pas de changement;PORT CAMARGUE SUD;30133;GRAU-DU-ROI (LE);01/01/1994;Eau côtière;4,12239757860;43,51392160655
2024;Occitanie;030;FRJ1230133M030020;;Pas de changement;POINTE DE L'ESPIGUETTE;30133;GRAU-DU-ROI (LE);01/01/1991;Eau côtière;4,11876900832;43,50091204795
2024;Occitanie;030;FRJ1230140D030304;;Pas de changement;GOUFFRE MOURIER;30140;LASALLE;01/01/1994;Rivière;3,84388056164;44,04813661315
2024;Occitanie;030;FRJ1230140D030306;;Pas de changement;LA SALENDRINQUE;30140;LASALLE;15/06/2021;Rivière;3,86284634674;44,03808804126
2024;Occitanie;030;FRJ1230144D030207;;Pas de changement;LE ROCHER DE LECQUES;30144;LECQUES;01/01/1998;Rivière;4,06585798515;43,83586070661
2024;Occitanie;030;FRJ1230162D030352;;Pas de changement;LES RIVES DU GARDON;30162;MASSILLARGUES-ATTUECH;01/01/1992;Rivière;4,02949508368;44,03212901848
2024;Occitanie;030;FRJ1230164D030662;;Pas de changement;LA PLAGE DU ROY;30164;MEJANNES-LE-CLAP;01/07/2015;Rivière;4,34853068361;44,26365841760
2024;Occitanie;030;FRJ1230164D030665;;Pas de changement;LA GENESE;30164;MEJANNES-LE-CLAP;01/07/2008;Rivière;4,37245063701;44,26851168245
2024;Occitanie;030;FRJ1230164D030672;;Pas de changement;MAS DE TERRIS;30164;MEJANNES-LE-CLAP;01/01/1995;Rivière;4,38346970891;44,26928275741
2024;Occitanie;030;FRJ1230168D030360;;Pas de changement;LES PLANS;30168;MIALET;01/01/1991;Rivière;3,91897915784;44,12076361648
2024;Occitanie;030;FRJ1230168D030361;;Pas de changement;LE PONT DES ABARINES;30168;MIALET;01/01/2004;Rivière;3,90343010332;44,12595150467
2024;Occitanie;030;FRJ1230168D030365;;Pas de changement;LA ROUQUETTE;30168;MIALET;01/01/1991;Rivière;3,95699091691;44,09336300320
2024;Occitanie;030;FRJ1230168D030366;;Pas de changement;LA VIGERE;30168;MIALET;01/07/2011;Rivière;3,96008623132;44,09102265511
2024;Occitanie;030;FRJ1230175D030674;;Pas de changement;LA PLAGE;30175;MONTCLUS;01/01/1998;Rivière;4,41910296306;44,25929454659
2024;Occitanie;030;FRJ1230194D030625;;Pas de changement;LE VIEUX MOULIN;30194;PEYREMALE;01/01/1991;Rivière;4,05811976087;44,30308125632
2024;Occitanie;030;FRJ1230194D030630;;Pas de changement;LE GRAND TOURNANT;30194;PEYREMALE;15/06/2021;Rivière;4,06727636536;44,29605209192
2024;Occitanie;030;FRJ1230194D030631;;Pas de changement;LES DROUILHEDES;30194;PEYREMALE;01/01/1995;Rivière;4,06533037101;44,29054366071
2024;Occitanie;030;FRJ1230198D030317;;Pas de changement;BAIGNADE DES PLANTIERS;30198;PLANTIERS (LES);01/07/2011;Rivière;3,72343725096;44,11723312281
2024;Occitanie;030;FRJ1230212D030515;;Pas de changement;LE PONT DU GARD;30212;REMOULINS;01/01/1991;Rivière;4,54019758504;43,95226607343
2024;Occitanie;030;FRJ1230212D030516;;Pas de changement;LA SOUSTA;30212;REMOULINS;01/07/2011;Rivière;4,54673040333;43,95103063438
2024;Occitanie;030;FRJ1230212D030519;;Pas de changement;FERRAGUT;30212;REMOULINS;01/07/2011;Rivière;4,55651677152;43,93845179643
2024;Occitanie;030;FRJ1230215D030655;;Pas de changement;UNIVERSAL;30215;RIVIERES;01/01/1991;Rivière;4,27337902253;44,23523465353
2024;Occitanie;030;FRJ1230218D030657;;Pas de changement;LE PONT NOYE;30218;ROCHEGUDE;01/07/2013;Rivière;4,28673171654;44,24098449283
2024;Occitanie;030;FRJ1230222D030685;;Pas de changement;LA PLAGE DU SAUTADET;30222;ROQUE-SUR-CEZE (LA);01/01/1991;Rivière;4,52717089499;44,18658928861
2024;Occitanie;030;FRJ1230227D030648;;Pas de changement;LE ROC TOMBE;30227;SAINT-AMBROIX;01/07/2011;Rivière;4,19749069842;44,24303798848
2024;Occitanie;030;FRJ1230227D030649;;Pas de changement;LE PONT DE SAINT VICTOR;30227;SAINT-AMBROIX;01/07/2013;Rivière;4,21360212656;44,25157524576
2024;Occitanie;030;FRJ1230227D030650;;Pas de changement;LE MOULINET - BEAU RIVAGE;30227;SAINT-AMBROIX;01/01/1991;Rivière;4,20259946002;44,23887720530
2024;Occitanie;030;FRJ1230230D030675;;Pas de changement;LE PONT DE SAINT ANDRE;30230;SAINT-ANDRE-DE-ROQUEPERTUIS;01/01/1991;Rivière;4,44929077917;44,24793523316
2024;Occitanie;030;FRJ1230230D030676;;Pas de changement;USSEL;30230;SAINT-ANDRE-DE-ROQUEPERTUIS;01/01/2004;Rivière;4,44428108002;44,23317397388
2024;Occitanie;030;FRJ1230231D030299;;Pas de changement;LE ROCHER DES FEES;30231;SAINT-ANDRE-DE-VALBORGNE;01/01/1997;Rivière;3,66349869320;44,16396711871
2024;Occitanie;030;FRJ1230231D030310;;Pas de changement;LES GORGES DE CAPOU;30231;SAINT-ANDRE-DE-VALBORGNE;01/07/2008;Rivière;3,75646840020;44,13577710947
2024;Occitanie;030;FRJ1230239D030410;;Pas de changement;LES CAMBOUS;30239;SAINTE-CECILE-D'ANDORGE;01/01/1996;Lac;3,98457402189;44,23452181854
2024;Occitanie;030;FRJ1230247D030651;;Pas de changement;LE GRAND ROCHER;30247;SAINT-DENIS;01/01/1998;Rivière;4,25243484573;44,22518604140
2024;Occitanie;030;FRJ1230256D030687;;Pas de changement;LE GRAVAS;30256;SAINT-GERVAIS;01/01/1998;Rivière;4,56955822475;44,17796083202
2024;Occitanie;030;FRJ1230269D030323;;Pas de changement;LA CORNICHE;30269;SAINT-JEAN-DU-GARD;01/01/2004;Rivière;3,86785388774;44,11370946981
2024;Occitanie;030;FRJ1230269D030324;;Pas de changement;LE MAS DE LA CAM;30269;SAINT-JEAN-DU-GARD;01/07/2009;Rivière;3,85738408246;44,11203668019
2024;Occitanie;030;FRJ1230269D030359;;Pas de changement;FALGUIERE;30269;SAINT-JEAN-DU-GARD;01/01/1995;Rivière;3,89158166575;44,12821778255
2024;Occitanie;030;FRJ1230273D030900;;Pas de changement;LE PEYROLAIS;30273;SAINT-JULIEN-DE-PEYROLAS;01/07/2008;Rivière;4,59165907884;44,29082650675
2024;Occitanie;030;FRJ1230280D030125;;Pas de changement;LA CASCADE;30280;SAINT-LAURENT-LE-MINIER;01/01/1991;Rivière;3,66274444922;43,92556783078
2024;Occitanie;030;FRJ1230293D030661;;Pas de changement;ERMITAGE SAINT FERREOL;30293;SAINT-PRIVAT-DE-CHAMPCLOS;01/07/2013;Rivière;4,33902941272;44,26290138364
2024;Occitanie;030;FRJ1230297D030810;;Pas de changement;LE LAC DU DEVOIS;30297;SAINT-SAUVEUR-CAMPRIEU;01/01/1991;Lac;3,49224128579;44,11484298279
2024;Occitanie;030;FRJ1230306D030209;;Pas de changement;LE MOULIN DE RUNEL;30306;SALINELLES;01/01/2004;Rivière;4,06972425030;43,81989319817
2024;Occitanie;030;FRJ1230310D030319;;Pas de changement;BAIGNADE DE SAUMANE;30310;SAUMANE;01/01/2001;Rivière;3,76235889418;44,11928254732
2024;Occitanie;030;FRJ1230316D030601;;Pas de changement;LE MOULIN DU ROURE;30316;SENECHAS;01/07/2011;Rivière;4,02196510657;44,33566003886
2024;Occitanie;030;FRJ1230321D030210;;Pas de changement;GARANEL;30321;SOMMIERES;01/07/2011;Rivière;4,08471607824;43,78722021024
2024;Occitanie;030;FRJ1230327D030656;;Pas de changement;LA GROTTE DES FEES;30327;THARAUX;01/01/1998;Rivière;4,31309031006;44,24255400522
